name,club,league,nation,playstyle,global_score,stats_pace,stats_shooting,stats_passing,stats_dribbling,stats_defending,stats_physicality,price,position,player_type,is_icon,is_hero
Jacob Ramsey,2,13,14,,78,78,75,73,80,68,74,350,LM,Normal,False,False
Giacomo Raspadori,48,31,27,,78,79,77,68,82,27,56,350,CAM,Normal,False,False
Matheus Reis de Lima,237,308,54,,78,77,55,70,77,78,83,650,CB,Normal,False,False
Guillaume Restes,1809,16,18,,78,78,74,80,80,40,77,350,GK,Normal,False,False
Diego Rico Salguero,1860,53,45,,78,73,55,78,73,77,77,350,LB,Normal,False,False
Ali Riley,116311,2221,198,,78,78,58,72,76,74,77,650,RB,Normal,False,False
Kirian Rodríguez,472,53,45,,78,68,75,75,77,72,73,350,CM,Normal,False,False
Lucía Maria Rodríguez Herrero,457,2222,45,,78,77,54,74,77,77,69,350,RB,Normal,False,False
Ellie Roebuck,241,2222,14,,78,83,77,76,78,59,76,350,GK,Normal,False,False
Sergio Romero,1877,1014,52,,78,79,75,70,81,46,77,1300,GK,Normal,False,False
Deanne Rose,95,2216,70,,78,90,76,73,81,36,73,650,ST,Normal,False,False
Nicolò Rovella,115841,31,27,,78,77,63,76,77,75,73,350,CM,Normal,False,False
Yazmeen Ryan,116310,2221,95,,78,81,73,75,77,47,76,350,RW,Normal,False,False
Camila Sáez,19,2216,55,,78,58,36,51,57,79,80,350,CB,Normal,False,False
Lisa Schmitz,175,2215,21,,78,79,74,71,79,35,78,350,GK,Normal,False,False
Marcos Senesi,1943,13,52,,78,57,42,70,72,79,77,350,CB,Normal,False,False
Mykola Shaparenko,101047,332,49,,78,78,71,78,80,67,71,350,CM,Normal,False,False
Andreas Skov Olsen,175,19,13,,78,86,78,73,79,39,70,350,RM,normal,False,False
Djibril Sow,481,53,47,,78,79,69,75,77,75,78,650,CM,Normal,False,False
Çağlar Söyüncü,326,68,48,,78,69,47,59,65,77,78,350,CB,Normal,False,False
Sam Staab,116305,2221,95,,78,56,52,69,65,79,79,350,CB,Normal,False,False
Nicolás Tagliafico,66,16,52,,78,76,56,70,75,76,79,650,LB,Normal,False,False
Teddy Teuma,379,16,32,,78,67,78,79,77,72,76,650,CM,Normal,False,False
Jordan Teze,69,16,34,,78,78,49,70,68,77,78,650,RB,Normal,False,False
Takehiro Tomiyasu,1,13,163,,78,69,33,67,72,80,80,350,RB,Normal,False,False
Gernot Trauner,246,10,4,,78,56,57,67,67,79,80,350,CB,Normal,False,False
Anatoliy Trubin,234,308,49,,78,72,76,77,82,45,84,650,GK,Normal,False,False
Martina Tufeković,10029,2215,21,,78,77,78,74,78,50,75,350,GK,Normal,False,False
Millie Turner,11,2216,14,,78,59,50,63,63,78,77,350,CB,Normal,False,False
Enes Ünal,1943,13,48,,78,67,80,68,77,40,80,350,ST,Normal,False,False
Alan Varela,236,308,52,,78,67,62,74,73,74,78,350,CDM,Normal,False,False
Tosin Adarabioyo,5,13,14,,78,72,35,63,63,78,78,600,CB,Normal,False,False
Amine Adli,32,19,129,,78,83,76,69,82,42,74,350,ST,Normal,False,False
Joseph Aidoo,462,53,117,,78,75,27,47,50,77,88,650,CB,normal,False,False
Laia Aleixandri López,10,2216,45,,78,75,30,58,54,79,73,350,CB,Normal,False,False
Miguel Almirón,112885,39,58,,78,87,75,73,80,57,65,350,RW,normal,False,False
Michail Antonio,19,13,82,,78,77,74,72,76,54,82,350,ST,Normal,False,False
Cristian Arango,111928,39,56,,78,75,79,71,77,36,74,350,ST,normal,False,False
Ana Vitória Araújo,240,2222,54,,78,73,72,76,79,51,69,350,CAM,Normal,False,False
Benoît Badiashile,5,13,18,,78,62,47,67,60,78,77,350,CB,Normal,False,False
Ross Barkley,2,13,14,,78,53,75,78,77,63,74,400,CM,Normal,False,False
Sharon Beck,38,2215,26,,78,75,75,74,80,62,80,350,CAM,Normal,False,False
Andrea Belotti,1745,31,27,,78,69,77,58,75,38,80,350,ST,Normal,False,False
Francisco José Beltrán Peinado,450,53,45,,78,58,56,77,75,76,66,350,CDM,Normal,False,False
Mergim Berisha,100409,19,21,,78,71,79,72,75,37,72,350,ST,normal,False,False
Jan-Niklas Beste,25,19,21,Dead+Ball,78,78,72,79,76,60,64,350,LM,normal,False,False
Veljko Birmančević,267,319,51,,78,78,73,74,81,38,59,350,RW,Normal,False,False
Norberto Murara Neto,1,13,54,,78,80,72,73,82,53,76,350,GK,Normal,False,False
Kurt Zouma,112675,350,18,,78,52,51,61,56,78,82,350,CB,Normal,False,False
Sam Johnstone,110,13,14,,78,79,79,69,80,41,76,350,GK,Normal,False,False
Rick Karsdorp,247,10,34,,78,81,63,74,76,73,80,350,RB,Normal,False,False
Joan Jordán Moreno,463,53,45,,78,54,75,78,75,69,75,350,CM,Normal,False,False
Daniel Castelo Podence,111674,350,38,,78,84,66,71,84,33,49,350,LM,Normal,False,False
Tammy Abraham,131681,31,14,,78,78,76,65,75,36,77,350,ST,Normal,False,False
Carlos Soler Barragán,19,13,45,,78,75,75,79,78,70,71,650,CM,Normal,False,False
Antonín Barák,111339,68,12,,78,69,77,79,79,65,73,350,CM,Normal,False,False
Cameron Puertas,112391,350,45,,78,74,75,79,79,69,75,400,CM,Normal,False,False
Yamashita,10,2216,163,,78,77,75,74,80,19,75,400,GK,normal,False,False
Arnold,111140,2221,195,,78,77,73,77,81,51,78,400,GK,normal,False,False
Swaby,95,2216,82,,78,74,42,65,63,79,81,400,CB,normal,False,False
Hayashi,7,2216,163,,78,78,70,78,80,62,59,400,CM,normal,False,False
Sensi,111811,31,27,,78,69,62,83,82,65,51,700,CM,normal,False,False
Bustos,1876,1003,52,,78,85,65,74,77,71,78,1000,RB,normal,False,False
Enzo Le Fée,52,31,18,,77,63,57,78,80,62,57,750,CM,Normal,False,False
Kyogo Furuhashi,78,50,163,,77,84,78,67,75,49,65,600,ST,Normal,False,False
Cameron Carter-Vickers,78,50,95,,77,80,33,59,70,75,84,600,CB,Normal,False,False
Luana Bühler,18,2216,47,,77,73,56,71,68,78,75,350,CB,Normal,False,False
Martha Thomas,18,2216,42,,77,77,78,61,77,39,72,350,ST,Normal,False,False
Clare Hunt,18,2216,195,,77,66,45,60,62,79,72,350,CB,Normal,False,False
Andrea Cambiaso,45,31,27,,77,78,61,76,77,72,66,350,RB,Normal,False,False
Janis Blaswich,191,80,21,,77,77,75,70,80,43,76,350,GK,Normal,False,False
Tyler Adams,1943,13,95,,77,77,50,68,72,77,74,350,CDM,Normal,False,False
Julen Agirrezabala,448,53,45,,77,78,75,73,75,32,79,350,GK,Normal,False,False
Ruben Aguilar,64,16,18,,77,71,53,70,75,73,76,450,RB,Normal,False,False
Korbin Albert,73,2218,95,,77,72,69,73,78,69,73,350,CM,Normal,False,False
Omar Alderete,1860,53,58,,77,63,61,62,69,78,78,350,CB,Normal,False,False
Jone Amezaga Martínez,448,2222,45,,77,89,76,77,74,50,57,600,LM,Normal,False,False
Luís Manuel Arantes Maximiano,1861,54,38,,77,77,75,72,79,55,72,350,GK,Normal,False,False
Gabriel Armando de Abreu,327,68,54,,77,63,49,66,62,78,76,350,CB,Normal,False,False
Franco Armani,1876,1003,52,,77,74,76,68,80,46,79,350,GK,Normal,False,False
Loïc Badé,481,53,18,,77,55,45,56,63,77,77,350,CB,Normal,False,False
Anastasios Bakasetas,1884,63,22,,77,68,80,76,77,59,76,350,CAM,Normal,False,False
Iván Balliu,480,53,1,,77,81,51,70,74,72,71,350,RB,Normal,False,False
Jonathan Bamba,450,53,108,,77,83,73,73,79,39,67,400,LM,Normal,False,False
Igor Guilherme Barbosa da Paixão,246,10,54,,77,85,73,72,79,32,66,350,LW,Normal,False,False
Michy Batshuayi,325,68,7,,77,78,78,64,75,36,79,350,ST,Normal,False,False
Hanna Bennison,45,2236,46,,77,75,72,73,82,54,57,350,CAM,Normal,False,False
Valentina Bergamaschi,45,2236,27,,77,84,66,68,64,77,78,350,LB,Normal,False,False
Alejandra Bernabé de Santiago,5,2216,45,,77,76,54,69,73,76,75,750,LB,Normal,False,False
Federico Bernardeschi,111651,39,27,,77,76,73,77,81,54,67,350,RW,Normal,False,False
Sam Beukema,189,31,34,,77,49,55,60,62,78,76,350,CB,Normal,False,False
Justin Bijlow,246,10,34,,77,80,75,77,77,48,74,350,GK,Normal,False,False
Yann Aurel Bisseck,131682,31,21,,77,75,54,63,70,76,83,600,CB,Normal,False,False
Ludovic Blas,74,16,18,,77,73,77,76,79,58,64,350,RM,Normal,False,False
Jérémie Boga,72,16,108,,77,85,70,72,82,39,64,400,LW,Normal,False,False
Willy Boly,14,13,108,,77,34,36,60,58,77,78,350,CB,Normal,False,False
Rafaela Borggräfe,25,2215,21,,77,79,72,74,80,47,77,350,GK,Normal,False,False
Esmee Brugts,241,2222,34,,77,78,70,76,76,26,51,350,LW,Normal,False,False
Santiago Bueno,110,13,60,,77,50,31,56,56,78,78,350,CB,Normal,False,False
Jean Butez,230,4,18,,77,76,76,78,78,49,77,350,GK,Normal,False,False
Vitaliy Buyalskyi,101047,332,49,,77,74,71,74,78,68,56,350,CAM,Normal,False,False
Uğurcan Çakır,436,68,48,,77,78,76,74,73,54,80,350,GK,Normal,False,False
Dominic Calvert-Lewin,7,13,14,,77,75,74,63,73,39,76,350,ST,Normal,False,False
Gianluca Caprari,111811,31,27,,77,77,74,76,80,36,49,350,CAM,Normal,False,False
Marta Cardona de Miguel,240,2222,45,,77,79,71,75,79,29,62,350,RW,Normal,False,False
Gedson Carvalho Fernandes,327,68,38,,77,80,73,74,80,75,81,600,CM,Normal,False,False
Tiago Carvalho Santos,65,16,38,,77,83,56,71,77,72,66,450,RB,Normal,False,False
Timothy Castagne,144,13,7,,77,72,57,71,73,74,72,350,RB,Normal,False,False
Gaetano Castrovilli,115841,31,27,,77,69,67,76,82,66,65,350,CM,Normal,False,False
Selina Cerci,10029,2215,21,,77,77,76,71,76,53,77,350,ST,Normal,False,False
Farès Chaïbi,1824,19,97,,77,75,70,77,77,68,73,350,CAM,Normal,False,False
Brendan Chardonnet,378,16,18,,77,48,46,54,60,78,76,350,CB,Normal,False,False
Jasper Cillessen,472,53,34,,77,76,76,73,76,54,77,350,GK,Normal,False,False
Patrick Ciurria,111811,31,27,,77,81,72,77,77,53,58,350,RM,Normal,False,False
Levi Colwill,5,13,14,,77,69,40,68,68,77,77,550,CB,Normal,False,False
Lewis Cook,1943,13,14,,77,60,62,75,77,73,68,350,CDM,Normal,False,False
Gia Corley,10029,2215,95,,77,66,67,74,76,62,69,2000,CM,Normal,False,False
Rachel Corsie,2,2216,42,,77,55,37,55,47,78,74,350,CB,Normal,False,False
Luany Vitoria da Silva Rosa,240,2222,54,,77,83,78,68,80,43,73,350,ST,Normal,False,False
